03-27 19:29:18.894: W/ActivityThread(281): Application edu.lynchburg.taskbomb is waiting for the debugger on port 8100...
03-27 19:29:18.924: I/System.out(281): Sending WAIT chunk
03-27 19:30:47.545: I/MainActivity(281): Instance number: 415
03-27 19:30:47.735: I/MainActivity(281): Instance number: 416
03-27 19:30:48.024: I/MainActivity(281): Instance number: 417
03-27 19:30:48.284: I/MainActivity(281): Instance number: 418
03-27 19:30:48.534: I/MainActivity(281): Instance number: 419
03-27 19:30:48.774: I/MainActivity(281): Instance number: 420
03-27 19:30:49.014: I/MainActivity(281): Instance number: 421
03-27 19:30:49.264: I/MainActivity(281): Instance number: 422
03-27 19:30:49.504: I/MainActivity(281): Instance number: 423
03-27 19:30:49.744: I/MainActivity(281): Instance number: 424
03-27 19:30:49.974: I/MainActivity(281): Instance number: 425
03-27 19:30:50.214: I/MainActivity(281): Instance number: 426
03-27 19:30:50.454: I/MainActivity(281): Instance number: 427
03-27 19:30:50.714: I/MainActivity(281): Instance number: 428
03-27 19:30:50.944: I/MainActivity(281): Instance number: 429
03-27 19:30:51.184: I/MainActivity(281): Instance number: 430
03-27 19:30:51.424: I/MainActivity(281): Instance number: 431
03-27 19:30:51.664: I/MainActivity(281): Instance number: 432
03-27 19:30:51.914: I/MainActivity(281): Instance number: 433
03-27 19:30:52.164: I/MainActivity(281): Instance number: 434
03-27 19:30:52.404: I/MainActivity(281): Instance number: 435
03-27 19:30:52.654: I/MainActivity(281): Instance number: 436
03-27 19:30:52.894: I/MainActivity(281): Instance number: 437
03-27 19:30:53.134: I/MainActivity(281): Instance number: 438
03-27 19:30:53.374: I/MainActivity(281): Instance number: 439
03-27 19:30:53.614: I/MainActivity(281): Instance number: 440
03-27 19:30:53.854: I/MainActivity(281): Instance number: 441
03-27 19:30:54.094: I/MainActivity(281): Instance number: 442
03-27 19:30:54.344: I/MainActivity(281): Instance number: 443
03-27 19:30:54.524: I/MainActivity(281): Instance number: 444
03-27 19:30:54.624: D/dalvikvm(281): GREF has increased to 1001
03-27 19:30:54.824: I/MainActivity(281): Instance number: 445
03-27 19:30:55.034: I/MainActivity(281): Instance number: 446
03-27 19:30:55.344: I/MainActivity(281): Instance number: 447
03-27 19:30:55.604: I/MainActivity(281): Instance number: 448
03-27 19:30:55.864: I/MainActivity(281): Instance number: 449
03-27 19:30:56.104: I/MainActivity(281): Instance number: 450
03-27 19:30:56.354: I/MainActivity(281): Instance number: 451
03-27 19:30:56.594: I/MainActivity(281): Instance number: 452
03-27 19:30:56.844: I/MainActivity(281): Instance number: 453
03-27 19:30:57.084: I/MainActivity(281): Instance number: 454
03-27 19:30:57.334: I/MainActivity(281): Instance number: 455
03-27 19:30:57.574: I/MainActivity(281): Instance number: 456
03-27 19:30:57.824: I/MainActivity(281): Instance number: 457
03-27 19:30:58.084: I/MainActivity(281): Instance number: 458
03-27 19:30:58.284: I/MainActivity(281): Instance number: 459
03-27 19:30:58.574: I/MainActivity(281): Instance number: 460
03-27 19:30:58.784: I/MainActivity(281): Instance number: 461
03-27 19:30:59.104: I/MainActivity(281): Instance number: 462
03-27 19:30:59.374: I/MainActivity(281): Instance number: 463
03-27 19:30:59.654: I/MainActivity(281): Instance number: 464
03-27 19:30:59.894: I/MainActivity(281): Instance number: 465
03-27 19:31:00.284: I/MainActivity(281): Instance number: 466
03-27 19:31:00.544: I/MainActivity(281): Instance number: 467
03-27 19:31:00.794: I/MainActivity(281): Instance number: 468
03-27 19:31:01.054: I/MainActivity(281): Instance number: 469
03-27 19:31:01.304: I/MainActivity(281): Instance number: 470
03-27 19:31:01.544: I/MainActivity(281): Instance number: 471
03-27 19:31:01.794: I/MainActivity(281): Instance number: 472
03-27 19:31:02.044: I/MainActivity(281): Instance number: 473
03-27 19:31:02.294: I/MainActivity(281): Instance number: 474
03-27 19:31:02.544: I/MainActivity(281): Instance number: 475
03-27 19:31:02.794: I/MainActivity(281): Instance number: 476
03-27 19:31:03.044: I/MainActivity(281): Instance number: 477
03-27 19:31:03.294: I/MainActivity(281): Instance number: 478
03-27 19:31:03.545: I/MainActivity(281): Instance number: 479
03-27 19:31:03.795: I/MainActivity(281): Instance number: 480
03-27 19:31:04.045: I/MainActivity(281): Instance number: 481
03-27 19:31:04.295: I/MainActivity(281): Instance number: 482
03-27 19:31:04.555: I/MainActivity(281): Instance number: 483
03-27 19:31:04.805: I/MainActivity(281): Instance number: 484
03-27 19:31:05.065: I/MainActivity(281): Instance number: 485
03-27 19:31:05.305: I/MainActivity(281): Instance number: 486
03-27 19:31:05.555: I/MainActivity(281): Instance number: 487
03-27 19:31:05.815: I/MainActivity(281): Instance number: 488
03-27 19:31:06.115: I/MainActivity(281): Instance number: 489
03-27 19:31:06.365: I/MainActivity(281): Instance number: 490
03-27 19:31:06.615: I/MainActivity(281): Instance number: 491
03-27 19:31:06.865: I/MainActivity(281): Instance number: 492
03-27 19:31:07.115: I/MainActivity(281): Instance number: 493
03-27 19:31:07.355: I/MainActivity(281): Instance number: 494
03-27 19:31:07.415: D/dalvikvm(281): GREF has increased to 1101
03-27 19:31:07.615: I/MainActivity(281): Instance number: 495
03-27 19:31:07.865: I/MainActivity(281): Instance number: 496
03-27 19:31:08.165: I/MainActivity(281): Instance number: 497
03-27 19:31:08.495: I/MainActivity(281): Instance number: 498
03-27 19:31:08.745: I/MainActivity(281): Instance number: 499
03-27 19:31:09.005: I/MainActivity(281): Instance number: 500
03-27 19:31:09.355: D/dalvikvm(281): GC_FOR_MALLOC freed 5027 objects / 829112 bytes in 189ms
03-27 19:31:09.445: I/MainActivity(281): Instance number: 501
03-27 19:31:09.725: I/MainActivity(281): Instance number: 502
03-27 19:31:09.984: I/MainActivity(281): Instance number: 503
03-27 19:31:10.265: I/MainActivity(281): Instance number: 504
03-27 19:31:10.555: I/MainActivity(281): Instance number: 505
03-27 19:31:10.854: I/MainActivity(281): Instance number: 506
03-27 19:31:11.144: I/MainActivity(281): Instance number: 507
03-27 19:31:11.404: I/MainActivity(281): Instance number: 508
03-27 19:31:11.654: I/MainActivity(281): Instance number: 509
03-27 19:31:11.914: I/MainActivity(281): Instance number: 510
03-27 19:31:12.174: I/MainActivity(281): Instance number: 511
03-27 19:31:12.424: I/MainActivity(281): Instance number: 512
03-27 19:31:12.684: I/MainActivity(281): Instance number: 513
03-27 19:31:12.934: I/MainActivity(281): Instance number: 514
03-27 19:31:13.184: I/MainActivity(281): Instance number: 515
03-27 19:31:13.434: I/MainActivity(281): Instance number: 516
03-27 19:31:13.684: I/MainActivity(281): Instance number: 517
03-27 19:31:13.944: I/MainActivity(281): Instance number: 518
03-27 19:31:14.204: I/MainActivity(281): Instance number: 519
03-27 19:31:14.474: I/MainActivity(281): Instance number: 520
03-27 19:31:14.724: I/MainActivity(281): Instance number: 521
03-27 19:31:14.984: I/MainActivity(281): Instance number: 522
03-27 19:31:15.244: I/MainActivity(281): Instance number: 523
03-27 19:31:15.514: I/MainActivity(281): Instance number: 524
03-27 19:31:15.764: I/MainActivity(281): Instance number: 525
03-27 19:31:16.034: I/MainActivity(281): Instance number: 526
03-27 19:31:16.294: I/MainActivity(281): Instance number: 527
03-27 19:31:16.554: I/MainActivity(281): Instance number: 528
03-27 19:31:16.824: I/MainActivity(281): Instance number: 529
03-27 19:31:17.084: I/MainActivity(281): Instance number: 530
03-27 19:31:17.344: I/MainActivity(281): Instance number: 531
03-27 19:31:17.614: I/MainActivity(281): Instance number: 532
03-27 19:31:17.995: I/MainActivity(281): Instance number: 533
03-27 19:31:18.194: I/MainActivity(281): Instance number: 534
03-27 19:31:18.525: I/MainActivity(281): Instance number: 535
03-27 19:31:18.734: I/MainActivity(281): Instance number: 536
03-27 19:31:19.054: I/MainActivity(281): Instance number: 537
03-27 19:31:19.334: I/MainActivity(281): Instance number: 538
03-27 19:31:19.594: I/MainActivity(281): Instance number: 539
03-27 19:31:19.844: I/MainActivity(281): Instance number: 540
03-27 19:31:20.114: I/MainActivity(281): Instance number: 541
03-27 19:31:20.384: I/MainActivity(281): Instance number: 542
03-27 19:31:20.634: I/MainActivity(281): Instance number: 543
03-27 19:31:20.834: I/MainActivity(281): Instance number: 544
03-27 19:31:20.954: D/dalvikvm(281): GREF has increased to 1201
03-27 19:31:21.174: I/MainActivity(281): Instance number: 545
03-27 19:31:21.404: I/MainActivity(281): Instance number: 546
03-27 19:31:21.714: I/MainActivity(281): Instance number: 547
03-27 19:31:21.984: I/MainActivity(281): Instance number: 548
03-27 19:31:22.254: I/MainActivity(281): Instance number: 549
03-27 19:31:22.524: I/MainActivity(281): Instance number: 550
03-27 19:31:22.804: I/MainActivity(281): Instance number: 551
03-27 19:31:23.064: I/MainActivity(281): Instance number: 552
03-27 19:31:23.324: I/MainActivity(281): Instance number: 553
03-27 19:31:23.595: I/MainActivity(281): Instance number: 554
03-27 19:31:23.864: I/MainActivity(281): Instance number: 555
03-27 19:31:24.124: I/MainActivity(281): Instance number: 556
03-27 19:31:24.394: I/MainActivity(281): Instance number: 557
03-27 19:31:24.654: I/MainActivity(281): Instance number: 558
03-27 19:31:24.914: I/MainActivity(281): Instance number: 559
03-27 19:31:25.194: I/MainActivity(281): Instance number: 560
03-27 19:31:25.454: I/MainActivity(281): Instance number: 561
03-27 19:31:25.724: I/MainActivity(281): Instance number: 562
03-27 19:31:25.975: I/MainActivity(281): Instance number: 563
03-27 19:31:26.244: I/MainActivity(281): Instance number: 564
03-27 19:31:26.524: I/MainActivity(281): Instance number: 565
03-27 19:31:26.795: I/MainActivity(281): Instance number: 566
03-27 19:31:27.055: I/MainActivity(281): Instance number: 567
03-27 19:31:27.325: I/MainActivity(281): Instance number: 568
03-27 19:31:27.585: I/MainActivity(281): Instance number: 569
03-27 19:31:27.855: I/MainActivity(281): Instance number: 570
03-27 19:31:28.115: I/MainActivity(281): Instance number: 571
03-27 19:31:28.375: I/MainActivity(281): Instance number: 572
03-27 19:31:28.645: I/MainActivity(281): Instance number: 573
03-27 19:31:28.905: I/MainActivity(281): Instance number: 574
03-27 19:31:29.175: I/MainActivity(281): Instance number: 575
03-27 19:31:29.445: I/MainActivity(281): Instance number: 576
03-27 19:31:29.715: I/MainActivity(281): Instance number: 577
03-27 19:31:29.985: I/MainActivity(281): Instance number: 578
03-27 19:31:30.255: I/MainActivity(281): Instance number: 579
03-27 19:31:30.535: I/MainActivity(281): Instance number: 580
03-27 19:31:30.805: I/MainActivity(281): Instance number: 581
03-27 19:31:31.075: I/MainActivity(281): Instance number: 582
03-27 19:31:31.355: I/MainActivity(281): Instance number: 583
03-27 19:31:31.635: I/MainActivity(281): Instance number: 584
03-27 19:31:31.905: I/MainActivity(281): Instance number: 585
03-27 19:31:32.085: D/dalvikvm(281): GC_FOR_MALLOC freed 4825 objects / 888352 bytes in 149ms
03-27 19:31:32.275: I/MainActivity(281): Instance number: 586
03-27 19:31:32.535: I/MainActivity(281): Instance number: 587
03-27 19:31:32.805: I/MainActivity(281): Instance number: 588
03-27 19:31:33.145: I/MainActivity(281): Instance number: 589
03-27 19:31:33.435: I/MainActivity(281): Instance number: 590
